equipment_id,timestamp,temperature,vibration,pressure,current,voltage,rpm,power,efficiency,failure
EQ004,2024-12-05 13:09:18.502834,68.37689039529216,3.470926130688262,97.63456119212717,10.543786711525721,244.14852810766462,3008.2616582307605,2574.250006300158,99.61304053494744,0
EQ004,2024-12-05 13:10:18.502834,59.61726063616191,3.592304778186877,100.0679151192061,9.680622359538427,239.9255481736865,3065.934867352698,2322.6286262747035,99.57129909633449,0
EQ001,2024-12-05 13:11:18.502834,93.436349027042,4.687883609953522,99.59514560115801,11.412448394243395,230.99704798980864,3066.088520000941,2636.241889406256,99.62210559661861,1
EQ001,2024-12-05 13:12:18.502834,65.36187444991224,2.8891678520869504,97.91076722036932,9.528787865930234,243.4519034118511,3067.290147725762,2319.801543168466,99.57077889190509,0
EQ004,2024-12-05 13:13:18.502834,61.22408724052258,3.2121989626661023,103.50248267934361,9.429632465222266,244.7811490979266,2970.50159917143,2308.1962704082207,99.5686301402668,0
EQ004,2024-12-05 13:14:18.502834,64.16163282564465,3.219070038924881,98.49266093074957,10.081220015681502,240.79596135462137,2953.744277384943,2427.5170653034784,99.5897464619902,0
EQ005,2024-12-05 13:15:18.502834,74.09959383348365,3.4379891560324825,100.0841022317328,10.086239239176528,237.823646164558,2932.930038726561,2398.7461919489992,99.58484625597234,0
EQ002,2024-12-05 13:16:18.502834,65.15697568582173,2.8895187000649107,100.03717141924076,9.196649652681026,242.24632585076998,2901.741075087723,2227.8545884987384,99.55314344142849,0
EQ002,2024-12-05 13:17:18.502834,70.68611724223865,3.7793144789290367,103.41427943182448,10.53690497785424,232.82228215189764,2992.613849363339,2453.2262637617146,99.59402836243194,0
EQ005,2024-12-05 13:18:18.502834,80.13326057241025,8.001762866507612,97.01570725966748,14.094576128132424,221.30293655671574,2749.0047578171966,3119.17108667789,99.68042654993926,1
EQ001,2024-12-05 13:19:18.502834,67.74991899300545,3.6101903671815214,102.2904359302446,9.514161058776509,237.68205855345,2963.7140952182767,2261.345385859072,99.55973230393502,0
EQ003,2024-12-05 13:20:18.502834,69.31413123007577,2.7597495830468297,99.82733083554592,10.05237891277952,245.932604771944,3022.4459430645584,2472.20773017443,99.59713283145334,0
EQ004,2024-12-05 13:21:18.502834,68.20074630138922,2.9145821041559996,97.82661517214461,10.120678391207173,246.26459675207172,2986.9693558360254,2492.3647828680405,99.60037800769643,0
EQ002,2024-12-05 13:22:18.502834,56.435903549957985,2.0568622981105618,100.78826399788946,9.281997013161078,241.40511101981335,2950.6685506956037,2240.7215194477258,99.55569803222684,0
EQ002,2024-12-05 13:23:18.502834,70.33363733727101,3.222785702403547,101.15028738716211,10.196919949442787,243.4878203534106,3000.383301037181,2482.825812808034,99.59884882655578,0
EQ001,2024-12-05 13:24:18.502834,65.97011177295676,3.055047955722509,101.2056955448343,10.364536840437447,240.1464776142127,3022.913584531092,2489.0070143337944,99.59984105916303,0
EQ004,2024-12-05 13:25:18.502834,63.6962330860578,3.8899281143608846,102.7294378155614,10.196748282540938,242.32056371939117,3083.535172990431,2470.8817919300536,99.59691751406582,0
EQ002,2024-12-05 13:26:18.502834,64.61069234038516,3.259868811033463,101.14089682366507,9.490533488159077,240.73040801061728,2973.780260905632,2284.6599988429616,99.56420559015095,0
EQ001,2024-12-05 13:27:18.502834,75.59962941968416,3.9418958861701645,98.91160691326418,8.71840256488622,238.06306246579513,3050.494779034247,2075.529614406457,99.52050549026387,0
EQ002,2024-12-05 13:28:18.502834,64.84413101198858,2.484100529171018,98.4128823358346,9.572121371964437,238.23404356644258,3020.9254365145216,2280.405179951852,99.563396027588,0
EQ003,2024-12-05 13:29:18.502834,62.26021324093906,2.2863776014686787,96.76477386095753,9.66551325940131,244.65111396324687,2936.018883055203,2364.6785859390634,99.57889037871432,0
EQ004,2024-12-05 13:30:18.502834,53.507077324464476,2.78272381877893,100.14934095726606,9.781160182825536,237.8300059637292,2960.194143022891,2326.253384613588,99.571964237019,0
EQ003,2024-12-05 13:31:18.502834,60.038458933777264,2.841869111481031,95.59278779470615,9.888427280151754,237.3603445150533,3022.320162753542,2347.120505928872,99.57575355291141,0
EQ004,2024-12-05 13:32:18.502834,70.311417983902,2.2746448345521983,99.46725364942112,9.820410547551662,240.2328120520525,3005.260960736515,2359.1848413439725,99.5779138957209,0
EQ005,2024-12-05 13:33:18.502834,67.7760575815444,3.3237889708402166,100.80393333082323,9.54628052777859,236.91785528499818,2976.031879052484,2261.684308590244,99.55979798943957,0
EQ002,2024-12-05 13:34:18.502834,57.61541206063961,2.877868689008324,100.06279509019137,10.380556415011446,248.72072015518683,2990.1877476456307,2581.8594671531914,99.61417661232291,0
EQ002,2024-12-05 13:35:18.502834,61.778365189389284,2.6148505858768742,98.81570168912633,10.7540011496746,232.97182069075816,3014.4910636338172,2505.3792275501983,99.60244563163785,0
EQ004,2024-12-05 13:36:18.502834,62.499838565679006,3.048675917969388,105.42032573423245,9.316190428987982,242.2416328254559,2966.7929087425896,2256.769181230933,99.55884348160365,0
EQ002,2024-12-05 13:37:18.502834,62.27245482282135,3.2855678279021236,93.56249696742401,9.491097917664497,236.37634808022258,3106.6200411482037,2243.471065049339,99.55624014192607,0
EQ003,2024-12-05 13:38:18.502834,60.40809396289005,3.1821194313690566,100.6749918777333,10.046068556572985,240.1846053992517,3008.8948873916115,2412.9110120743126,99.58727332740797,0
EQ005,2024-12-05 13:39:18.502834,88.83290869241331,8.593289779014526,99.83572251653902,13.185246303779167,233.22831311749908,2832.4836094312363,3075.172753469155,99.67586904205751,1
EQ005,2024-12-05 13:40:18.502834,56.48574583487336,3.1214872670285603,101.81397951967647,10.532976089133196,243.79292448227415,2905.137233680762,2567.8650442716485,99.61208209784988,0
EQ002,2024-12-05 13:41:18.502834,68.01111198388786,11.417660958434187,88.1906620112652,11.387795422183254,212.90442249186458,2728.3560623716708,2424.512007815425,99.58924006257118,1
EQ002,2024-12-05 13:42:18.502834,68.12973606214906,1.97090665958346,111.26345399387004,9.286608177786125,248.40898426187752,3063.087643967532,2306.8769046818966,99.56838449294426,0
EQ001,2024-12-05 13:43:18.502834,72.19869524353064,3.2339720854177596,102.42238333968287,10.22663620647581,228.06797064104077,2951.3044025494796,2332.3681660951297,99.57308162974779,0
EQ001,2024-12-05 13:44:18.502834,92.09078307788992,7.860107990297166,85.60407648587638,12.018689048576642,196.54045867357965,2939.410529644757,2362.158658262382,99.5784430368867,1
EQ002,2024-12-05 13:45:18.502834,61.531793249556664,2.719178976263538,97.18217493803635,10.21349600325577,240.15764194790685,2963.2589671296128,2452.849116186277,99.59396619410104,0
EQ004,2024-12-05 13:46:18.502834,66.93148767772011,2.782909498801424,99.73722493499012,9.604817173480013,242.67936902245202,3026.094153163255,2330.8909712361406,99.57281222735806,0
EQ002,2024-12-05 13:47:18.502834,58.766573546800736,2.456415652056215,98.64508712726023,10.746408005597807,234.0869470092832,3053.8211202630064,2515.5938413465105,99.60405351659122,0
EQ004,2024-12-05 13:48:18.502834,65.37311420451987,4.56243366287208,99.76670251174076,10.488889810549399,237.98113319542136,3041.5378371485167,2496.1578830764543,99.60098284040572,0
EQ003,2024-12-05 13:49:18.502834,63.55858917798264,2.5982920900041675,99.96239687460051,9.869068080862387,241.1975173704235,3046.801793055213,2380.394719863698,99.58165904915612,0
EQ005,2024-12-05 13:50:18.502834,66.00668949370656,2.5070309100651933,99.44901779877348,10.001723051209265,240.17221606322033,3028.644953379625,2402.1359896595227,99.58542967548809,0
EQ001,2024-12-05 13:51:18.502834,68.9624081215889,3.796854927736249,96.86408342766543,9.598802648157216,238.1783323663853,3006.9096839931317,2286.2268074521285,99.56450295033808,0
EQ002,2024-12-05 13:52:18.502834,61.517789626653546,2.9021654708801705,97.38186577918466,10.131283439328241,238.10080344697224,3019.895728768247,2412.2667268530586,99.5871635485415,0
EQ004,2024-12-05 13:53:18.502834,73.518512733574,2.5537844846504316,95.58801896970093,10.228442144296798,240.8676317220088,3117.841545160503,2463.700635502355,99.59574736504165,0
EQ002,2024-12-05 13:54:18.502834,71.00882571118362,3.519385555217934,105.04974589356351,10.65250153790754,234.9503575023833,3065.192945166968,2502.8090446260644,99.60203900008295,0
EQ002,2024-12-05 13:55:18.502834,58.465132531402816,2.5574277348521255,98.95717353367017,9.618400038633213,237.7957554195624,2971.0375054263995,2287.214703114333,99.56469023176446,0
EQ001,2024-12-05 13:56:18.502834,59.35084703766523,2.97902873271931,98.94759349168092,10.209735512848482,238.25968915701793,2984.326077113246,2432.5684096666464,99.59059488526813,0
EQ004,2024-12-05 13:57:18.502834,57.3370005287894,2.99857652864207,97.60394972705916,10.844705584608782,245.82128163815986,3009.4599018342265,2665.8594257970403,99.6262882906481,0
EQ003,2024-12-05 13:58:18.502834,59.656999859152265,2.348802717538555,98.22561071622144,10.010695022226196,230.27555725894067,2953.6885443814554,2305.2183747924405,99.56807530084947,0
EQ002,2024-12-05 13:59:18.502834,71.15513792171896,3.615504359934701,98.27853747320044,10.121081809458257,238.04578936131384,3092.142850148161,2409.2809085229255,99.58665403571901,0
EQ002,2024-12-05 14:00:18.502834,65.4835407725159,3.3409420140951247,104.90137204559518,10.488962956534987,239.55078627604937,3020.6948513874563,2512.6393234583115,99.60358978364411,0
EQ001,2024-12-05 14:01:18.502834,70.15755871179483,2.696835321187758,96.49846984822031,10.262193365356973,249.09815383880277,2837.1183302931527,2556.293421647232,99.6103329449529,0
EQ001,2024-12-05 14:02:18.502834,75.78927426635613,2.530252301146628,100.9675137398497,9.585792566311383,239.12834116576204,2994.465660130853,2292.234675141134,99.565639415131,0
EQ001,2024-12-05 14:03:18.502834,69.73940938231357,2.4596813135383213,101.10250603945366,9.695120260452702,248.5270007135503,3041.6083426005725,2409.499159887485,99.58669132166737,0
EQ005,2024-12-05 14:04:18.502834,68.0875999415992,3.1319681803890207,104.78880466778506,9.597164202621395,240.90712901839666,3065.736166330262,2312.0252747716504,99.56934146632047,0
EQ004,2024-12-05 14:05:18.502834,70.36385850881751,3.0179659860340715,104.12360126330876,9.972767783634142,237.18812773497237,3018.401601163796,2365.4221189358323,99.57902219061259,0
EQ001,2024-12-05 14:06:18.502834,72.58486648811339,3.268473161292589,96.33174355766417,10.594053880975682,233.83404325669542,3024.642158213335,2477.2504534678296,99.5979496159682,0
EQ002,2024-12-05 14:07:18.502834,65.46510113887047,3.130757184214028,95.00187286616519,9.829004828675089,237.9934906006789,3053.8865543752577,2339.2391683073124,99.57433027105515,0
EQ004,2024-12-05 14:08:18.502834,59.71205187850464,4.279294834300291,100.61128512115613,10.311227842878807,252.45581835885474,2950.311760506475,2603.1294633585776,99.6173170851188,0
EQ004,2024-12-05 14:09:18.502834,60.12071758833768,3.1794885153083086,102.54485669382315,9.695741287985642,234.21774939186653,2993.359872418703,2270.9147031577945,99.56157939680271,0
EQ005,2024-12-05 14:10:18.502834,61.147396094962836,2.6235538019271094,96.32437219029754,9.706824579032327,241.9011716978486,2946.399628966795,2348.092239133396,99.57592837828622,0
EQ005,2024-12-05 14:11:18.502834,75.31076152638403,2.0581382955628604,99.4053685819843,10.268684942984763,232.2422886126404,2936.917526928044,2384.822892200942,99.58243258687035,0
EQ003,2024-12-05 14:12:18.502834,58.895126237933425,3.005068914212509,98.9043122338437,9.47000980571367,231.661373361758,3022.6130427292755,2193.8354773409437,99.5462456202917,0
EQ002,2024-12-05 14:13:18.502834,64.67643189381451,3.070300813809766,98.13152346471799,10.283264489453655,235.17866921928862,3102.6520653698817,2418.404457859678,99.58820698225807,0
EQ004,2024-12-05 14:14:18.502834,64.22819356398396,2.321453805350379,100.00591455635134,10.608270688448853,243.14210413121197,2961.0036481979946,2579.3172563829144,99.61379780807667,0
EQ001,2024-12-05 14:15:18.502834,59.709670988513324,2.4874180627417526,101.8310450742585,9.960172203902658,243.96429955031468,2896.9522670450024,2429.926435125626,99.59015157768538,0
EQ005,2024-12-05 14:16:18.502834,53.07858245725158,3.457829003196309,101.65068332336408,9.649741109906211,241.82260267767316,2992.140948816216,2333.5255103632585,99.57329246232742,0
EQ001,2024-12-05 14:17:18.502834,69.25340230564213,2.693815187298,98.46347952128193,9.276115532801382,236.66642836407476,2942.9625367261683,2195.3451322406195,99.54655623494904,0
EQ005,2024-12-05 14:18:18.502834,68.13337333364326,1.4631689270434707,103.58954863386685,9.834493727413626,244.41015543601802,3027.7542510976873,2403.650140551709,99.5856897471597,0
EQ003,2024-12-05 14:19:18.502834,65.71608549085133,3.3047769567039493,98.73316604633986,9.88727590091358,238.19216621165427,2978.9318565784183,2355.0716647708914,99.57717983142093,0
EQ004,2024-12-05 14:20:18.502834,60.52783078433018,3.979523948705827,104.44418601223946,10.696682703468104,244.72534931837322,2996.469009009362,2617.7494111540327,99.61944620908095,0
EQ004,2024-12-05 14:21:18.502834,67.62989819590007,3.3892051668648784,95.61800624525678,10.17972736872274,243.41256123554237,3045.4911029002874,2477.8735115003506,99.5980503046568,0
EQ005,2024-12-05 14:22:18.502834,68.82930264223478,3.752989373650121,99.9678493486028,9.655015121008397,247.82281434335616,2983.6875370799453,2392.7330198159602,99.58380727623388,0
EQ002,2024-12-05 14:23:18.502834,68.4613943005429,2.4521765620499485,100.23388111597009,10.439645433468687,238.00464131577675,2959.5629334350097,2484.6840668566015,99.59914763825785,0
EQ003,2024-12-05 14:24:18.502834,94.49891371440415,6.594678417677389,97.95078843418254,9.68604962673248,219.73653661734542,2601.7942011926702,2128.3789984819264,99.53235605067674,1
EQ003,2024-12-05 14:25:18.502834,77.82286613104644,7.771074957376765,98.87090916710399,9.2705445072475,236.0641781167529,2972.885032868371,2188.443469798159,99.54513272060991,1
EQ002,2024-12-05 14:26:18.502834,58.84759654096195,2.9569458872590695,104.97823603481292,10.851123852635842,242.35392112080484,3045.8485207828353,2629.812414253791,99.62118520444845,0
EQ003,2024-12-05 14:27:18.502834,67.43562065632099,3.4640613322097153,103.32455323179867,9.245878277885712,240.0574072802219,2951.3559245124566,2219.541567417767,99.55147730160591,0
EQ003,2024-12-05 14:28:18.502834,63.57605511335038,2.8673586203811325,96.02349133112513,9.785955449366908,235.2723828440575,3027.9356674159985,2302.3650569783417,99.56754233204565,0
EQ002,2024-12-05 14:29:18.502834,65.77851295391415,3.299579917797984,96.30397132080839,10.188106693582556,242.84125954027598,2987.707164395209,2474.0926618003045,99.5974385274037,0
EQ001,2024-12-05 14:30:18.502834,64.95488757975403,3.4433842856065264,103.0087403601412,10.391167050048816,234.89186294582709,2923.0205292965366,2440.800586567261,99.5919700666464,0
EQ003,2024-12-05 14:31:18.502834,71.45712564720978,3.0257945664916512,92.79746843235935,10.339672051778896,234.70832666459918,3022.5591005818524,2426.8071255337477,99.58962693866017,0
EQ001,2024-12-05 14:32:18.502834,68.92319258359457,3.380161019271311,100.36342061650534,10.433736796957724,244.21879050286077,3026.0471776572626,2548.114580978208,99.60908709584947,0
EQ005,2024-12-05 14:33:18.502834,63.53270565998141,3.8162107105686753,102.74445627452357,10.146868346980149,240.60721091015716,2952.491570856956,2441.4096924394503,99.59207145052736,0
EQ003,2024-12-05 14:34:18.502834,60.47276023723911,3.345978659223039,103.50908443754132,9.857698353573475,235.2261927542022,2938.051870269835,2318.788853030456,99.570592242101,0
EQ003,2024-12-05 14:35:18.502834,65.82506462930769,1.8728660235106813,107.68474299626867,10.040709007448516,235.9869742312758,2997.096737386169,2369.4765378044917,99.57973949979659,0
EQ002,2024-12-05 14:36:18.502834,65.18350424132501,2.3897429276769495,101.53879814293474,10.156456209387098,248.51466391929165,2956.9924131663706,2524.0283014868373,99.60537141617036,0
EQ001,2024-12-05 14:37:18.502834,70.59171968700555,3.432839016511709,102.32226385821997,9.219828013890355,241.3455149768328,2911.447766697624,2225.164140010197,99.55260556390483,0
